NAME,us,Year,Topic,Geo,Variable,Value,Display
United States,1,2023,Sex by Age (full),US,B01001_020MA,,B01001_020MA
United States,1,2018,Race (full),US,B01001_020MA,,B01001_020MA
United States,1,2019,Race (full),US,B01001_020MA,,B01001_020MA
United States,1,2020,Race (full),US,B01001_020MA,,B01001_020MA
United States,1,2021,Race (full),US,B01001_020MA,,B01001_020MA
United States,1,2022,Race (full),US,B01001_020MA,,B01001_020MA
United States,1,2023,Race (full),US,B01001_020MA,,B01001_020MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_020MA,,B01001_020MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_020MA,,B01001_020MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_020MA,,B01001_020MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_020MA,,B01001_020MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_020MA,,B01001_020MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_020MA,,B01001_020MA
United States,1,2018,Total Population,US,B01001_021E,,B01001_021E
United States,1,2019,Total Population,US,B01001_021E,,B01001_021E
United States,1,2020,Total Population,US,B01001_021E,,B01001_021E
United States,1,2021,Total Population,US,B01001_021E,,B01001_021E
United States,1,2022,Total Population,US,B01001_021E,,B01001_021E
United States,1,2023,Total Population,US,B01001_021E,,B01001_021E
United States,1,2018,Median Age,US,B01001_021E,,B01001_021E
United States,1,2019,Median Age,US,B01001_021E,,B01001_021E
United States,1,2020,Median Age,US,B01001_021E,,B01001_021E
United States,1,2021,Median Age,US,B01001_021E,,B01001_021E
United States,1,2022,Median Age,US,B01001_021E,,B01001_021E
United States,1,2023,Median Age,US,B01001_021E,,B01001_021E
United States,1,2018,Sex by Age (full),US,B01001_021E,4431587.0,B01001_021E
United States,1,2019,Sex by Age (full),US,B01001_021E,4562962.0,B01001_021E
United States,1,2020,Sex by Age (full),US,B01001_021E,4679985.0,B01001_021E
United States,1,2021,Sex by Age (full),US,B01001_021E,4792130.0,B01001_021E
United States,1,2022,Sex by Age (full),US,B01001_021E,4859756.0,B01001_021E
United States,1,2023,Sex by Age (full),US,B01001_021E,4997615.0,B01001_021E
United States,1,2018,Race (full),US,B01001_021E,,B01001_021E
United States,1,2019,Race (full),US,B01001_021E,,B01001_021E
United States,1,2020,Race (full),US,B01001_021E,,B01001_021E
United States,1,2021,Race (full),US,B01001_021E,,B01001_021E
United States,1,2022,Race (full),US,B01001_021E,,B01001_021E
United States,1,2023,Race (full),US,B01001_021E,,B01001_021E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_021E,,B01001_021E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_021E,,B01001_021E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_021E,,B01001_021E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_021E,,B01001_021E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_021E,,B01001_021E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_021E,,B01001_021E
United States,1,2018,Total Population,US,B01001_021EA,,B01001_021EA
United States,1,2019,Total Population,US,B01001_021EA,,B01001_021EA
United States,1,2020,Total Population,US,B01001_021EA,,B01001_021EA
United States,1,2021,Total Population,US,B01001_021EA,,B01001_021EA
United States,1,2022,Total Population,US,B01001_021EA,,B01001_021EA
United States,1,2023,Total Population,US,B01001_021EA,,B01001_021EA
United States,1,2018,Median Age,US,B01001_021EA,,B01001_021EA
United States,1,2019,Median Age,US,B01001_021EA,,B01001_021EA
United States,1,2020,Median Age,US,B01001_021EA,,B01001_021EA
United States,1,2021,Median Age,US,B01001_021EA,,B01001_021EA
United States,1,2022,Median Age,US,B01001_021EA,,B01001_021EA
United States,1,2023,Median Age,US,B01001_021EA,,B01001_021EA
United States,1,2018,Sex by Age (full),US,B01001_021EA,,B01001_021EA
United States,1,2019,Sex by Age (full),US,B01001_021EA,,B01001_021EA
United States,1,2020,Sex by Age (full),US,B01001_021EA,,B01001_021EA
United States,1,2021,Sex by Age (full),US,B01001_021EA,,B01001_021EA
United States,1,2022,Sex by Age (full),US,B01001_021EA,,B01001_021EA
United States,1,2023,Sex by Age (full),US,B01001_021EA,,B01001_021EA
United States,1,2018,Race (full),US,B01001_021EA,,B01001_021EA
United States,1,2019,Race (full),US,B01001_021EA,,B01001_021EA
United States,1,2020,Race (full),US,B01001_021EA,,B01001_021EA
United States,1,2021,Race (full),US,B01001_021EA,,B01001_021EA
United States,1,2022,Race (full),US,B01001_021EA,,B01001_021EA
United States,1,2023,Race (full),US,B01001_021EA,,B01001_021EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_021EA,,B01001_021EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_021EA,,B01001_021EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_021EA,,B01001_021EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_021EA,,B01001_021EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_021EA,,B01001_021EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_021EA,,B01001_021EA
United States,1,2018,Total Population,US,B01001_021M,,B01001_021M
United States,1,2019,Total Population,US,B01001_021M,,B01001_021M
United States,1,2020,Total Population,US,B01001_021M,,B01001_021M
United States,1,2021,Total Population,US,B01001_021M,,B01001_021M
United States,1,2022,Total Population,US,B01001_021M,,B01001_021M
United States,1,2023,Total Population,US,B01001_021M,,B01001_021M
United States,1,2018,Median Age,US,B01001_021M,,B01001_021M
United States,1,2019,Median Age,US,B01001_021M,,B01001_021M
United States,1,2020,Median Age,US,B01001_021M,,B01001_021M
United States,1,2021,Median Age,US,B01001_021M,,B01001_021M
United States,1,2022,Median Age,US,B01001_021M,,B01001_021M
United States,1,2023,Median Age,US,B01001_021M,,B01001_021M
United States,1,2018,Sex by Age (full),US,B01001_021M,10034.0,B01001_021M
United States,1,2019,Sex by Age (full),US,B01001_021M,13026.0,B01001_021M
United States,1,2020,Sex by Age (full),US,B01001_021M,12896.0,B01001_021M
United States,1,2021,Sex by Age (full),US,B01001_021M,13010.0,B01001_021M
United States,1,2022,Sex by Age (full),US,B01001_021M,14500.0,B01001_021M
United States,1,2023,Sex by Age (full),US,B01001_021M,14587.0,B01001_021M
United States,1,2018,Race (full),US,B01001_021M,,B01001_021M
United States,1,2019,Race (full),US,B01001_021M,,B01001_021M
United States,1,2020,Race (full),US,B01001_021M,,B01001_021M
United States,1,2021,Race (full),US,B01001_021M,,B01001_021M
United States,1,2022,Race (full),US,B01001_021M,,B01001_021M
United States,1,2023,Race (full),US,B01001_021M,,B01001_021M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_021M,,B01001_021M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_021M,,B01001_021M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_021M,,B01001_021M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_021M,,B01001_021M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_021M,,B01001_021M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_021M,,B01001_021M
United States,1,2018,Total Population,US,B01001_021MA,,B01001_021MA
United States,1,2019,Total Population,US,B01001_021MA,,B01001_021MA
United States,1,2020,Total Population,US,B01001_021MA,,B01001_021MA
United States,1,2021,Total Population,US,B01001_021MA,,B01001_021MA
United States,1,2022,Total Population,US,B01001_021MA,,B01001_021MA
United States,1,2023,Total Population,US,B01001_021MA,,B01001_021MA
United States,1,2018,Median Age,US,B01001_021MA,,B01001_021MA
United States,1,2019,Median Age,US,B01001_021MA,,B01001_021MA
United States,1,2020,Median Age,US,B01001_021MA,,B01001_021MA
United States,1,2021,Median Age,US,B01001_021MA,,B01001_021MA
United States,1,2022,Median Age,US,B01001_021MA,,B01001_021MA
United States,1,2023,Median Age,US,B01001_021MA,,B01001_021MA
United States,1,2018,Sex by Age (full),US,B01001_021MA,,B01001_021MA
United States,1,2019,Sex by Age (full),US,B01001_021MA,,B01001_021MA
United States,1,2020,Sex by Age (full),US,B01001_021MA,,B01001_021MA
United States,1,2021,Sex by Age (full),US,B01001_021MA,,B01001_021MA
United States,1,2022,Sex by Age (full),US,B01001_021MA,,B01001_021MA
United States,1,2023,Sex by Age (full),US,B01001_021MA,,B01001_021MA
United States,1,2018,Race (full),US,B01001_021MA,,B01001_021MA
United States,1,2019,Race (full),US,B01001_021MA,,B01001_021MA
United States,1,2020,Race (full),US,B01001_021MA,,B01001_021MA
United States,1,2021,Race (full),US,B01001_021MA,,B01001_021MA
United States,1,2022,Race (full),US,B01001_021MA,,B01001_021MA
United States,1,2023,Race (full),US,B01001_021MA,,B01001_021MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_021MA,,B01001_021MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_021MA,,B01001_021MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_021MA,,B01001_021MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_021MA,,B01001_021MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_021MA,,B01001_021MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_021MA,,B01001_021MA
United States,1,2018,Total Population,US,B01001_022E,,B01001_022E
United States,1,2019,Total Population,US,B01001_022E,,B01001_022E
United States,1,2020,Total Population,US,B01001_022E,,B01001_022E
United States,1,2021,Total Population,US,B01001_022E,,B01001_022E
United States,1,2022,Total Population,US,B01001_022E,,B01001_022E
United States,1,2023,Total Population,US,B01001_022E,,B01001_022E
United States,1,2018,Median Age,US,B01001_022E,,B01001_022E
United States,1,2019,Median Age,US,B01001_022E,,B01001_022E
United States,1,2020,Median Age,US,B01001_022E,,B01001_022E
United States,1,2021,Median Age,US,B01001_022E,,B01001_022E
United States,1,2022,Median Age,US,B01001_022E,,B01001_022E
United States,1,2023,Median Age,US,B01001_022E,,B01001_022E
United States,1,2018,Sex by Age (full),US,B01001_022E,5589645.0,B01001_022E
United States,1,2019,Sex by Age (full),US,B01001_022E,5857722.0,B01001_022E
United States,1,2020,Sex by Age (full),US,B01001_022E,6115586.0,B01001_022E
United States,1,2021,Sex by Age (full),US,B01001_022E,6510539.0,B01001_022E
United States,1,2022,Sex by Age (full),US,B01001_022E,6716886.0,B01001_022E
United States,1,2023,Sex by Age (full),US,B01001_022E,6974459.0,B01001_022E
United States,1,2018,Race (full),US,B01001_022E,,B01001_022E
United States,1,2019,Race (full),US,B01001_022E,,B01001_022E
United States,1,2020,Race (full),US,B01001_022E,,B01001_022E
United States,1,2021,Race (full),US,B01001_022E,,B01001_022E
United States,1,2022,Race (full),US,B01001_022E,,B01001_022E
United States,1,2023,Race (full),US,B01001_022E,,B01001_022E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_022E,,B01001_022E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_022E,,B01001_022E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_022E,,B01001_022E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_022E,,B01001_022E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_022E,,B01001_022E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_022E,,B01001_022E
United States,1,2018,Total Population,US,B01001_022EA,,B01001_022EA
United States,1,2019,Total Population,US,B01001_022EA,,B01001_022EA
United States,1,2020,Total Population,US,B01001_022EA,,B01001_022EA
United States,1,2021,Total Population,US,B01001_022EA,,B01001_022EA
United States,1,2022,Total Population,US,B01001_022EA,,B01001_022EA
United States,1,2023,Total Population,US,B01001_022EA,,B01001_022EA
United States,1,2018,Median Age,US,B01001_022EA,,B01001_022EA
United States,1,2019,Median Age,US,B01001_022EA,,B01001_022EA
United States,1,2020,Median Age,US,B01001_022EA,,B01001_022EA
United States,1,2021,Median Age,US,B01001_022EA,,B01001_022EA
United States,1,2022,Median Age,US,B01001_022EA,,B01001_022EA
United States,1,2023,Median Age,US,B01001_022EA,,B01001_022EA
United States,1,2018,Sex by Age (full),US,B01001_022EA,,B01001_022EA
United States,1,2019,Sex by Age (full),US,B01001_022EA,,B01001_022EA
United States,1,2020,Sex by Age (full),US,B01001_022EA,,B01001_022EA
United States,1,2021,Sex by Age (full),US,B01001_022EA,,B01001_022EA
United States,1,2022,Sex by Age (full),US,B01001_022EA,,B01001_022EA
United States,1,2023,Sex by Age (full),US,B01001_022EA,,B01001_022EA
United States,1,2018,Race (full),US,B01001_022EA,,B01001_022EA
United States,1,2019,Race (full),US,B01001_022EA,,B01001_022EA
United States,1,2020,Race (full),US,B01001_022EA,,B01001_022EA
United States,1,2021,Race (full),US,B01001_022EA,,B01001_022EA
United States,1,2022,Race (full),US,B01001_022EA,,B01001_022EA
United States,1,2023,Race (full),US,B01001_022EA,,B01001_022EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_022EA,,B01001_022EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_022EA,,B01001_022EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_022EA,,B01001_022EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_022EA,,B01001_022EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_022EA,,B01001_022EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_022EA,,B01001_022EA
United States,1,2018,Total Population,US,B01001_022M,,B01001_022M
United States,1,2019,Total Population,US,B01001_022M,,B01001_022M
United States,1,2020,Total Population,US,B01001_022M,,B01001_022M
United States,1,2021,Total Population,US,B01001_022M,,B01001_022M
United States,1,2022,Total Population,US,B01001_022M,,B01001_022M
United States,1,2023,Total Population,US,B01001_022M,,B01001_022M
United States,1,2018,Median Age,US,B01001_022M,,B01001_022M
United States,1,2019,Median Age,US,B01001_022M,,B01001_022M
United States,1,2020,Median Age,US,B01001_022M,,B01001_022M
United States,1,2021,Median Age,US,B01001_022M,,B01001_022M
United States,1,2022,Median Age,US,B01001_022M,,B01001_022M
United States,1,2023,Median Age,US,B01001_022M,,B01001_022M
United States,1,2018,Sex by Age (full),US,B01001_022M,10054.0,B01001_022M
United States,1,2019,Sex by Age (full),US,B01001_022M,11278.0,B01001_022M
United States,1,2020,Sex by Age (full),US,B01001_022M,14483.0,B01001_022M
United States,1,2021,Sex by Age (full),US,B01001_022M,14303.0,B01001_022M
United States,1,2022,Sex by Age (full),US,B01001_022M,16130.0,B01001_022M
United States,1,2023,Sex by Age (full),US,B01001_022M,15120.0,B01001_022M
United States,1,2018,Race (full),US,B01001_022M,,B01001_022M
United States,1,2019,Race (full),US,B01001_022M,,B01001_022M
United States,1,2020,Race (full),US,B01001_022M,,B01001_022M
United States,1,2021,Race (full),US,B01001_022M,,B01001_022M
United States,1,2022,Race (full),US,B01001_022M,,B01001_022M
United States,1,2023,Race (full),US,B01001_022M,,B01001_022M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_022M,,B01001_022M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_022M,,B01001_022M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_022M,,B01001_022M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_022M,,B01001_022M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_022M,,B01001_022M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_022M,,B01001_022M
United States,1,2018,Total Population,US,B01001_022MA,,B01001_022MA
United States,1,2019,Total Population,US,B01001_022MA,,B01001_022MA
United States,1,2020,Total Population,US,B01001_022MA,,B01001_022MA
United States,1,2021,Total Population,US,B01001_022MA,,B01001_022MA
United States,1,2022,Total Population,US,B01001_022MA,,B01001_022MA
United States,1,2023,Total Population,US,B01001_022MA,,B01001_022MA
United States,1,2018,Median Age,US,B01001_022MA,,B01001_022MA
United States,1,2019,Median Age,US,B01001_022MA,,B01001_022MA
United States,1,2020,Median Age,US,B01001_022MA,,B01001_022MA
United States,1,2021,Median Age,US,B01001_022MA,,B01001_022MA
United States,1,2022,Median Age,US,B01001_022MA,,B01001_022MA
United States,1,2023,Median Age,US,B01001_022MA,,B01001_022MA
United States,1,2018,Sex by Age (full),US,B01001_022MA,,B01001_022MA
United States,1,2019,Sex by Age (full),US,B01001_022MA,,B01001_022MA
United States,1,2020,Sex by Age (full),US,B01001_022MA,,B01001_022MA
United States,1,2021,Sex by Age (full),US,B01001_022MA,,B01001_022MA
United States,1,2022,Sex by Age (full),US,B01001_022MA,,B01001_022MA
United States,1,2023,Sex by Age (full),US,B01001_022MA,,B01001_022MA
United States,1,2018,Race (full),US,B01001_022MA,,B01001_022MA
United States,1,2019,Race (full),US,B01001_022MA,,B01001_022MA
United States,1,2020,Race (full),US,B01001_022MA,,B01001_022MA
United States,1,2021,Race (full),US,B01001_022MA,,B01001_022MA
United States,1,2022,Race (full),US,B01001_022MA,,B01001_022MA
United States,1,2023,Race (full),US,B01001_022MA,,B01001_022MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_022MA,,B01001_022MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_022MA,,B01001_022MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_022MA,,B01001_022MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_022MA,,B01001_022MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_022MA,,B01001_022MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_022MA,,B01001_022MA
United States,1,2018,Total Population,US,B01001_023E,,B01001_023E
United States,1,2019,Total Population,US,B01001_023E,,B01001_023E
United States,1,2020,Total Population,US,B01001_023E,,B01001_023E
United States,1,2021,Total Population,US,B01001_023E,,B01001_023E
United States,1,2022,Total Population,US,B01001_023E,,B01001_023E
United States,1,2023,Total Population,US,B01001_023E,,B01001_023E
United States,1,2018,Median Age,US,B01001_023E,,B01001_023E
United States,1,2019,Median Age,US,B01001_023E,,B01001_023E
United States,1,2020,Median Age,US,B01001_023E,,B01001_023E
United States,1,2021,Median Age,US,B01001_023E,,B01001_023E
United States,1,2022,Median Age,US,B01001_023E,,B01001_023E
United States,1,2023,Median Age,US,B01001_023E,,B01001_023E
United States,1,2018,Sex by Age (full),US,B01001_023E,3813282.0,B01001_023E
United States,1,2019,Sex by Age (full),US,B01001_023E,3984034.0,B01001_023E
United States,1,2020,Sex by Age (full),US,B01001_023E,4083235.0,B01001_023E
United States,1,2021,Sex by Age (full),US,B01001_023E,4080591.0,B01001_023E
United States,1,2022,Sex by Age (full),US,B01001_023E,4325136.0,B01001_023E
United States,1,2023,Sex by Age (full),US,B01001_023E,4497179.0,B01001_023E
United States,1,2018,Race (full),US,B01001_023E,,B01001_023E
United States,1,2019,Race (full),US,B01001_023E,,B01001_023E
United States,1,2020,Race (full),US,B01001_023E,,B01001_023E
United States,1,2021,Race (full),US,B01001_023E,,B01001_023E
United States,1,2022,Race (full),US,B01001_023E,,B01001_023E
United States,1,2023,Race (full),US,B01001_023E,,B01001_023E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_023E,,B01001_023E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_023E,,B01001_023E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_023E,,B01001_023E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_023E,,B01001_023E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_023E,,B01001_023E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_023E,,B01001_023E
United States,1,2018,Total Population,US,B01001_023EA,,B01001_023EA
United States,1,2019,Total Population,US,B01001_023EA,,B01001_023EA
United States,1,2020,Total Population,US,B01001_023EA,,B01001_023EA
United States,1,2021,Total Population,US,B01001_023EA,,B01001_023EA
United States,1,2022,Total Population,US,B01001_023EA,,B01001_023EA
United States,1,2023,Total Population,US,B01001_023EA,,B01001_023EA
United States,1,2018,Median Age,US,B01001_023EA,,B01001_023EA
United States,1,2019,Median Age,US,B01001_023EA,,B01001_023EA
United States,1,2020,Median Age,US,B01001_023EA,,B01001_023EA
United States,1,2021,Median Age,US,B01001_023EA,,B01001_023EA
United States,1,2022,Median Age,US,B01001_023EA,,B01001_023EA
United States,1,2023,Median Age,US,B01001_023EA,,B01001_023EA
United States,1,2018,Sex by Age (full),US,B01001_023EA,,B01001_023EA
United States,1,2019,Sex by Age (full),US,B01001_023EA,,B01001_023EA
United States,1,2020,Sex by Age (full),US,B01001_023EA,,B01001_023EA
United States,1,2021,Sex by Age (full),US,B01001_023EA,,B01001_023EA
United States,1,2022,Sex by Age (full),US,B01001_023EA,,B01001_023EA
United States,1,2023,Sex by Age (full),US,B01001_023EA,,B01001_023EA
United States,1,2018,Race (full),US,B01001_023EA,,B01001_023EA
United States,1,2019,Race (full),US,B01001_023EA,,B01001_023EA
United States,1,2020,Race (full),US,B01001_023EA,,B01001_023EA
United States,1,2021,Race (full),US,B01001_023EA,,B01001_023EA
United States,1,2022,Race (full),US,B01001_023EA,,B01001_023EA
United States,1,2023,Race (full),US,B01001_023EA,,B01001_023EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_023EA,,B01001_023EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_023EA,,B01001_023EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_023EA,,B01001_023EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_023EA,,B01001_023EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_023EA,,B01001_023EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_023EA,,B01001_023EA
United States,1,2018,Total Population,US,B01001_023M,,B01001_023M
United States,1,2019,Total Population,US,B01001_023M,,B01001_023M
United States,1,2020,Total Population,US,B01001_023M,,B01001_023M
United States,1,2021,Total Population,US,B01001_023M,,B01001_023M
United States,1,2022,Total Population,US,B01001_023M,,B01001_023M
United States,1,2023,Total Population,US,B01001_023M,,B01001_023M
United States,1,2018,Median Age,US,B01001_023M,,B01001_023M
United States,1,2019,Median Age,US,B01001_023M,,B01001_023M
United States,1,2020,Median Age,US,B01001_023M,,B01001_023M
United States,1,2021,Median Age,US,B01001_023M,,B01001_023M
United States,1,2022,Median Age,US,B01001_023M,,B01001_023M
United States,1,2023,Median Age,US,B01001_023M,,B01001_023M
United States,1,2018,Sex by Age (full),US,B01001_023M,9706.0,B01001_023M
United States,1,2019,Sex by Age (full),US,B01001_023M,8825.0,B01001_023M
United States,1,2020,Sex by Age (full),US,B01001_023M,13202.0,B01001_023M
United States,1,2021,Sex by Age (full),US,B01001_023M,11334.0,B01001_023M
United States,1,2022,Sex by Age (full),US,B01001_023M,13369.0,B01001_023M
United States,1,2023,Sex by Age (full),US,B01001_023M,12632.0,B01001_023M
United States,1,2018,Race (full),US,B01001_023M,,B01001_023M
United States,1,2019,Race (full),US,B01001_023M,,B01001_023M
United States,1,2020,Race (full),US,B01001_023M,,B01001_023M
United States,1,2021,Race (full),US,B01001_023M,,B01001_023M
United States,1,2022,Race (full),US,B01001_023M,,B01001_023M
United States,1,2023,Race (full),US,B01001_023M,,B01001_023M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_023M,,B01001_023M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_023M,,B01001_023M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_023M,,B01001_023M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_023M,,B01001_023M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_023M,,B01001_023M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_023M,,B01001_023M
United States,1,2018,Total Population,US,B01001_023MA,,B01001_023MA
United States,1,2019,Total Population,US,B01001_023MA,,B01001_023MA
United States,1,2020,Total Population,US,B01001_023MA,,B01001_023MA
United States,1,2021,Total Population,US,B01001_023MA,,B01001_023MA
United States,1,2022,Total Population,US,B01001_023MA,,B01001_023MA
United States,1,2023,Total Population,US,B01001_023MA,,B01001_023MA
United States,1,2018,Median Age,US,B01001_023MA,,B01001_023MA
United States,1,2019,Median Age,US,B01001_023MA,,B01001_023MA
United States,1,2020,Median Age,US,B01001_023MA,,B01001_023MA
United States,1,2021,Median Age,US,B01001_023MA,,B01001_023MA
United States,1,2022,Median Age,US,B01001_023MA,,B01001_023MA
United States,1,2023,Median Age,US,B01001_023MA,,B01001_023MA
United States,1,2018,Sex by Age (full),US,B01001_023MA,,B01001_023MA
United States,1,2019,Sex by Age (full),US,B01001_023MA,,B01001_023MA
United States,1,2020,Sex by Age (full),US,B01001_023MA,,B01001_023MA
United States,1,2021,Sex by Age (full),US,B01001_023MA,,B01001_023MA
United States,1,2022,Sex by Age (full),US,B01001_023MA,,B01001_023MA
United States,1,2023,Sex by Age (full),US,B01001_023MA,,B01001_023MA
United States,1,2018,Race (full),US,B01001_023MA,,B01001_023MA
United States,1,2019,Race (full),US,B01001_023MA,,B01001_023MA
United States,1,2020,Race (full),US,B01001_023MA,,B01001_023MA
United States,1,2021,Race (full),US,B01001_023MA,,B01001_023MA
United States,1,2022,Race (full),US,B01001_023MA,,B01001_023MA
United States,1,2023,Race (full),US,B01001_023MA,,B01001_023MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_023MA,,B01001_023MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_023MA,,B01001_023MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_023MA,,B01001_023MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_023MA,,B01001_023MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_023MA,,B01001_023MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_023MA,,B01001_023MA
United States,1,2018,Total Population,US,B01001_024E,,B01001_024E
United States,1,2019,Total Population,US,B01001_024E,,B01001_024E
United States,1,2020,Total Population,US,B01001_024E,,B01001_024E
United States,1,2021,Total Population,US,B01001_024E,,B01001_024E
United States,1,2022,Total Population,US,B01001_024E,,B01001_024E
United States,1,2023,Total Population,US,B01001_024E,,B01001_024E
United States,1,2018,Median Age,US,B01001_024E,,B01001_024E
United States,1,2019,Median Age,US,B01001_024E,,B01001_024E
United States,1,2020,Median Age,US,B01001_024E,,B01001_024E
United States,1,2021,Median Age,US,B01001_024E,,B01001_024E
United States,1,2022,Median Age,US,B01001_024E,,B01001_024E
United States,1,2023,Median Age,US,B01001_024E,,B01001_024E
United States,1,2018,Sex by Age (full),US,B01001_024E,2478255.0,B01001_024E
United States,1,2019,Sex by Age (full),US,B01001_024E,2533303.0,B01001_024E
United States,1,2020,Sex by Age (full),US,B01001_024E,2558706.0,B01001_024E
United States,1,2021,Sex by Age (full),US,B01001_024E,2517207.0,B01001_024E
United States,1,2022,Sex by Age (full),US,B01001_024E,2626186.0,B01001_024E
United States,1,2023,Sex by Age (full),US,B01001_024E,2708208.0,B01001_024E
United States,1,2018,Race (full),US,B01001_024E,,B01001_024E
United States,1,2019,Race (full),US,B01001_024E,,B01001_024E
United States,1,2020,Race (full),US,B01001_024E,,B01001_024E
United States,1,2021,Race (full),US,B01001_024E,,B01001_024E
United States,1,2022,Race (full),US,B01001_024E,,B01001_024E
United States,1,2023,Race (full),US,B01001_024E,,B01001_024E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_024E,,B01001_024E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_024E,,B01001_024E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_024E,,B01001_024E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_024E,,B01001_024E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_024E,,B01001_024E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_024E,,B01001_024E
United States,1,2018,Total Population,US,B01001_024EA,,B01001_024EA
United States,1,2019,Total Population,US,B01001_024EA,,B01001_024EA
United States,1,2020,Total Population,US,B01001_024EA,,B01001_024EA
United States,1,2021,Total Population,US,B01001_024EA,,B01001_024EA
