NAME,us,Year,Topic,Geo,Variable,Value,Display
United States,1,2018,Median Age,US,B01001_019EA,,B01001_019EA
United States,1,2019,Median Age,US,B01001_019EA,,B01001_019EA
United States,1,2020,Median Age,US,B01001_019EA,,B01001_019EA
United States,1,2021,Median Age,US,B01001_019EA,,B01001_019EA
United States,1,2022,Median Age,US,B01001_019EA,,B01001_019EA
United States,1,2023,Median Age,US,B01001_019EA,,B01001_019EA
United States,1,2018,Median Age,US,B01001_019M,,B01001_019M
United States,1,2019,Median Age,US,B01001_019M,,B01001_019M
United States,1,2020,Median Age,US,B01001_019M,,B01001_019M
United States,1,2021,Median Age,US,B01001_019M,,B01001_019M
United States,1,2022,Median Age,US,B01001_019M,,B01001_019M
United States,1,2023,Median Age,US,B01001_019M,,B01001_019M
United States,1,2018,Median Age,US,B01001_019MA,,B01001_019MA
United States,1,2019,Median Age,US,B01001_019MA,,B01001_019MA
United States,1,2020,Median Age,US,B01001_019MA,,B01001_019MA
United States,1,2021,Median Age,US,B01001_019MA,,B01001_019MA
United States,1,2022,Median Age,US,B01001_019MA,,B01001_019MA
United States,1,2023,Median Age,US,B01001_019MA,,B01001_019MA
United States,1,2018,Median Age,US,B01001_020E,,B01001_020E
United States,1,2019,Median Age,US,B01001_020E,,B01001_020E
United States,1,2020,Median Age,US,B01001_020E,,B01001_020E
United States,1,2021,Median Age,US,B01001_020E,,B01001_020E
United States,1,2022,Median Age,US,B01001_020E,,B01001_020E
United States,1,2023,Median Age,US,B01001_020E,,B01001_020E
United States,1,2018,Median Age,US,B01001_020EA,,B01001_020EA
United States,1,2019,Median Age,US,B01001_020EA,,B01001_020EA
United States,1,2020,Median Age,US,B01001_020EA,,B01001_020EA
United States,1,2021,Median Age,US,B01001_020EA,,B01001_020EA
United States,1,2022,Median Age,US,B01001_020EA,,B01001_020EA
United States,1,2023,Median Age,US,B01001_020EA,,B01001_020EA
United States,1,2018,Median Age,US,B01001_020M,,B01001_020M
United States,1,2019,Median Age,US,B01001_020M,,B01001_020M
United States,1,2020,Median Age,US,B01001_020M,,B01001_020M
United States,1,2021,Median Age,US,B01001_020M,,B01001_020M
United States,1,2022,Median Age,US,B01001_020M,,B01001_020M
United States,1,2023,Median Age,US,B01001_020M,,B01001_020M
United States,1,2018,Median Age,US,B01001_020MA,,B01001_020MA
United States,1,2019,Median Age,US,B01001_020MA,,B01001_020MA
United States,1,2020,Median Age,US,B01001_020MA,,B01001_020MA
United States,1,2021,Median Age,US,B01001_020MA,,B01001_020MA
United States,1,2022,Median Age,US,B01001_020MA,,B01001_020MA
United States,1,2023,Median Age,US,B01001_020MA,,B01001_020MA
United States,1,2018,Median Age,US,B01001_021E,,B01001_021E
United States,1,2019,Median Age,US,B01001_021E,,B01001_021E
United States,1,2020,Median Age,US,B01001_021E,,B01001_021E
United States,1,2021,Median Age,US,B01001_021E,,B01001_021E
United States,1,2022,Median Age,US,B01001_021E,,B01001_021E
United States,1,2023,Median Age,US,B01001_021E,,B01001_021E
United States,1,2018,Median Age,US,B01001_021EA,,B01001_021EA
United States,1,2019,Median Age,US,B01001_021EA,,B01001_021EA
United States,1,2020,Median Age,US,B01001_021EA,,B01001_021EA
United States,1,2021,Median Age,US,B01001_021EA,,B01001_021EA
United States,1,2022,Median Age,US,B01001_021EA,,B01001_021EA
United States,1,2023,Median Age,US,B01001_021EA,,B01001_021EA
United States,1,2018,Median Age,US,B01001_021M,,B01001_021M
United States,1,2019,Median Age,US,B01001_021M,,B01001_021M
United States,1,2020,Median Age,US,B01001_021M,,B01001_021M
United States,1,2021,Median Age,US,B01001_021M,,B01001_021M
United States,1,2022,Median Age,US,B01001_021M,,B01001_021M
United States,1,2023,Median Age,US,B01001_021M,,B01001_021M
United States,1,2018,Median Age,US,B01001_021MA,,B01001_021MA
United States,1,2019,Median Age,US,B01001_021MA,,B01001_021MA
United States,1,2020,Median Age,US,B01001_021MA,,B01001_021MA
United States,1,2021,Median Age,US,B01001_021MA,,B01001_021MA
United States,1,2022,Median Age,US,B01001_021MA,,B01001_021MA
United States,1,2023,Median Age,US,B01001_021MA,,B01001_021MA
United States,1,2018,Median Age,US,B01001_022E,,B01001_022E
United States,1,2019,Median Age,US,B01001_022E,,B01001_022E
United States,1,2020,Median Age,US,B01001_022E,,B01001_022E
United States,1,2021,Median Age,US,B01001_022E,,B01001_022E
United States,1,2022,Median Age,US,B01001_022E,,B01001_022E
United States,1,2023,Median Age,US,B01001_022E,,B01001_022E
United States,1,2018,Median Age,US,B01001_022EA,,B01001_022EA
United States,1,2019,Median Age,US,B01001_022EA,,B01001_022EA
United States,1,2020,Median Age,US,B01001_022EA,,B01001_022EA
United States,1,2021,Median Age,US,B01001_022EA,,B01001_022EA
United States,1,2022,Median Age,US,B01001_022EA,,B01001_022EA
United States,1,2023,Median Age,US,B01001_022EA,,B01001_022EA
United States,1,2018,Median Age,US,B01001_022M,,B01001_022M
United States,1,2019,Median Age,US,B01001_022M,,B01001_022M
United States,1,2020,Median Age,US,B01001_022M,,B01001_022M
United States,1,2021,Median Age,US,B01001_022M,,B01001_022M
United States,1,2022,Median Age,US,B01001_022M,,B01001_022M
United States,1,2023,Median Age,US,B01001_022M,,B01001_022M
United States,1,2018,Median Age,US,B01001_022MA,,B01001_022MA
United States,1,2019,Median Age,US,B01001_022MA,,B01001_022MA
United States,1,2020,Median Age,US,B01001_022MA,,B01001_022MA
United States,1,2021,Median Age,US,B01001_022MA,,B01001_022MA
United States,1,2022,Median Age,US,B01001_022MA,,B01001_022MA
United States,1,2023,Median Age,US,B01001_022MA,,B01001_022MA
United States,1,2018,Median Age,US,B01001_023E,,B01001_023E
United States,1,2019,Median Age,US,B01001_023E,,B01001_023E
United States,1,2020,Median Age,US,B01001_023E,,B01001_023E
United States,1,2021,Median Age,US,B01001_023E,,B01001_023E
United States,1,2022,Median Age,US,B01001_023E,,B01001_023E
United States,1,2023,Median Age,US,B01001_023E,,B01001_023E
United States,1,2018,Median Age,US,B01001_023EA,,B01001_023EA
United States,1,2019,Median Age,US,B01001_023EA,,B01001_023EA
United States,1,2020,Median Age,US,B01001_023EA,,B01001_023EA
United States,1,2021,Median Age,US,B01001_023EA,,B01001_023EA
United States,1,2022,Median Age,US,B01001_023EA,,B01001_023EA
United States,1,2023,Median Age,US,B01001_023EA,,B01001_023EA
United States,1,2018,Median Age,US,B01001_023M,,B01001_023M
United States,1,2019,Median Age,US,B01001_023M,,B01001_023M
United States,1,2020,Median Age,US,B01001_023M,,B01001_023M
United States,1,2021,Median Age,US,B01001_023M,,B01001_023M
United States,1,2022,Median Age,US,B01001_023M,,B01001_023M
United States,1,2023,Median Age,US,B01001_023M,,B01001_023M
United States,1,2018,Median Age,US,B01001_023MA,,B01001_023MA
United States,1,2019,Median Age,US,B01001_023MA,,B01001_023MA
United States,1,2020,Median Age,US,B01001_023MA,,B01001_023MA
United States,1,2021,Median Age,US,B01001_023MA,,B01001_023MA
United States,1,2022,Median Age,US,B01001_023MA,,B01001_023MA
United States,1,2023,Median Age,US,B01001_023MA,,B01001_023MA
United States,1,2018,Median Age,US,B01001_024E,,B01001_024E
United States,1,2019,Median Age,US,B01001_024E,,B01001_024E
United States,1,2020,Median Age,US,B01001_024E,,B01001_024E
United States,1,2021,Median Age,US,B01001_024E,,B01001_024E
United States,1,2022,Median Age,US,B01001_024E,,B01001_024E
United States,1,2023,Median Age,US,B01001_024E,,B01001_024E
United States,1,2018,Median Age,US,B01001_024EA,,B01001_024EA
United States,1,2019,Median Age,US,B01001_024EA,,B01001_024EA
United States,1,2020,Median Age,US,B01001_024EA,,B01001_024EA
United States,1,2021,Median Age,US,B01001_024EA,,B01001_024EA
United States,1,2022,Median Age,US,B01001_024EA,,B01001_024EA
United States,1,2023,Median Age,US,B01001_024EA,,B01001_024EA
United States,1,2018,Median Age,US,B01001_024M,,B01001_024M
United States,1,2019,Median Age,US,B01001_024M,,B01001_024M
United States,1,2020,Median Age,US,B01001_024M,,B01001_024M
United States,1,2021,Median Age,US,B01001_024M,,B01001_024M
United States,1,2022,Median Age,US,B01001_024M,,B01001_024M
United States,1,2023,Median Age,US,B01001_024M,,B01001_024M
United States,1,2018,Median Age,US,B01001_024MA,,B01001_024MA
United States,1,2019,Median Age,US,B01001_024MA,,B01001_024MA
United States,1,2020,Median Age,US,B01001_024MA,,B01001_024MA
United States,1,2021,Median Age,US,B01001_024MA,,B01001_024MA
United States,1,2022,Median Age,US,B01001_024MA,,B01001_024MA
United States,1,2023,Median Age,US,B01001_024MA,,B01001_024MA
United States,1,2018,Median Age,US,B01001_025E,,B01001_025E
United States,1,2019,Median Age,US,B01001_025E,,B01001_025E
United States,1,2020,Median Age,US,B01001_025E,,B01001_025E
United States,1,2021,Median Age,US,B01001_025E,,B01001_025E
United States,1,2022,Median Age,US,B01001_025E,,B01001_025E
United States,1,2023,Median Age,US,B01001_025E,,B01001_025E
United States,1,2018,Median Age,US,B01001_025EA,,B01001_025EA
United States,1,2019,Median Age,US,B01001_025EA,,B01001_025EA
United States,1,2020,Median Age,US,B01001_025EA,,B01001_025EA
United States,1,2021,Median Age,US,B01001_025EA,,B01001_025EA
United States,1,2022,Median Age,US,B01001_025EA,,B01001_025EA
United States,1,2023,Median Age,US,B01001_025EA,,B01001_025EA
United States,1,2018,Median Age,US,B01001_025M,,B01001_025M
United States,1,2019,Median Age,US,B01001_025M,,B01001_025M
United States,1,2020,Median Age,US,B01001_025M,,B01001_025M
United States,1,2021,Median Age,US,B01001_025M,,B01001_025M
United States,1,2022,Median Age,US,B01001_025M,,B01001_025M
United States,1,2023,Median Age,US,B01001_025M,,B01001_025M
United States,1,2018,Median Age,US,B01001_025MA,,B01001_025MA
United States,1,2019,Median Age,US,B01001_025MA,,B01001_025MA
United States,1,2020,Median Age,US,B01001_025MA,,B01001_025MA
United States,1,2021,Median Age,US,B01001_025MA,,B01001_025MA
United States,1,2022,Median Age,US,B01001_025MA,,B01001_025MA
United States,1,2023,Median Age,US,B01001_025MA,,B01001_025MA
United States,1,2018,Median Age,US,B01001_026E,,B01001_026E
United States,1,2019,Median Age,US,B01001_026E,,B01001_026E
United States,1,2020,Median Age,US,B01001_026E,,B01001_026E
United States,1,2021,Median Age,US,B01001_026E,,B01001_026E
United States,1,2022,Median Age,US,B01001_026E,,B01001_026E
United States,1,2023,Median Age,US,B01001_026E,,B01001_026E
United States,1,2018,Median Age,US,B01001_026EA,,B01001_026EA
United States,1,2019,Median Age,US,B01001_026EA,,B01001_026EA
United States,1,2020,Median Age,US,B01001_026EA,,B01001_026EA
United States,1,2021,Median Age,US,B01001_026EA,,B01001_026EA
United States,1,2022,Median Age,US,B01001_026EA,,B01001_026EA
United States,1,2023,Median Age,US,B01001_026EA,,B01001_026EA
United States,1,2018,Median Age,US,B01001_026M,,B01001_026M
United States,1,2019,Median Age,US,B01001_026M,,B01001_026M
United States,1,2020,Median Age,US,B01001_026M,,B01001_026M
United States,1,2021,Median Age,US,B01001_026M,,B01001_026M
United States,1,2022,Median Age,US,B01001_026M,,B01001_026M
United States,1,2023,Median Age,US,B01001_026M,,B01001_026M
United States,1,2018,Median Age,US,B01001_026MA,,B01001_026MA
United States,1,2019,Median Age,US,B01001_026MA,,B01001_026MA
United States,1,2020,Median Age,US,B01001_026MA,,B01001_026MA
United States,1,2021,Median Age,US,B01001_026MA,,B01001_026MA
United States,1,2022,Median Age,US,B01001_026MA,,B01001_026MA
United States,1,2023,Median Age,US,B01001_026MA,,B01001_026MA
United States,1,2018,Median Age,US,B01001_027E,,B01001_027E
United States,1,2019,Median Age,US,B01001_027E,,B01001_027E
United States,1,2020,Median Age,US,B01001_027E,,B01001_027E
United States,1,2021,Median Age,US,B01001_027E,,B01001_027E
United States,1,2022,Median Age,US,B01001_027E,,B01001_027E
United States,1,2023,Median Age,US,B01001_027E,,B01001_027E
United States,1,2018,Median Age,US,B01001_027EA,,B01001_027EA
United States,1,2019,Median Age,US,B01001_027EA,,B01001_027EA
United States,1,2020,Median Age,US,B01001_027EA,,B01001_027EA
United States,1,2021,Median Age,US,B01001_027EA,,B01001_027EA
United States,1,2022,Median Age,US,B01001_027EA,,B01001_027EA
United States,1,2023,Median Age,US,B01001_027EA,,B01001_027EA
United States,1,2018,Median Age,US,B01001_027M,,B01001_027M
United States,1,2019,Median Age,US,B01001_027M,,B01001_027M
United States,1,2020,Median Age,US,B01001_027M,,B01001_027M
United States,1,2021,Median Age,US,B01001_027M,,B01001_027M
United States,1,2022,Median Age,US,B01001_027M,,B01001_027M
United States,1,2023,Median Age,US,B01001_027M,,B01001_027M
United States,1,2018,Median Age,US,B01001_027MA,,B01001_027MA
United States,1,2019,Median Age,US,B01001_027MA,,B01001_027MA
United States,1,2020,Median Age,US,B01001_027MA,,B01001_027MA
United States,1,2021,Median Age,US,B01001_027MA,,B01001_027MA
United States,1,2022,Median Age,US,B01001_027MA,,B01001_027MA
United States,1,2023,Median Age,US,B01001_027MA,,B01001_027MA
United States,1,2018,Median Age,US,B01001_028E,,B01001_028E
United States,1,2019,Median Age,US,B01001_028E,,B01001_028E
United States,1,2020,Median Age,US,B01001_028E,,B01001_028E
United States,1,2021,Median Age,US,B01001_028E,,B01001_028E
United States,1,2022,Median Age,US,B01001_028E,,B01001_028E
United States,1,2023,Median Age,US,B01001_028E,,B01001_028E
United States,1,2018,Median Age,US,B01001_028EA,,B01001_028EA
United States,1,2019,Median Age,US,B01001_028EA,,B01001_028EA
United States,1,2020,Median Age,US,B01001_028EA,,B01001_028EA
United States,1,2021,Median Age,US,B01001_028EA,,B01001_028EA
United States,1,2022,Median Age,US,B01001_028EA,,B01001_028EA
United States,1,2023,Median Age,US,B01001_028EA,,B01001_028EA
United States,1,2018,Median Age,US,B01001_028M,,B01001_028M
United States,1,2019,Median Age,US,B01001_028M,,B01001_028M
United States,1,2020,Median Age,US,B01001_028M,,B01001_028M
United States,1,2021,Median Age,US,B01001_028M,,B01001_028M
United States,1,2022,Median Age,US,B01001_028M,,B01001_028M
United States,1,2023,Median Age,US,B01001_028M,,B01001_028M
United States,1,2018,Median Age,US,B01001_028MA,,B01001_028MA
United States,1,2019,Median Age,US,B01001_028MA,,B01001_028MA
United States,1,2020,Median Age,US,B01001_028MA,,B01001_028MA
United States,1,2021,Median Age,US,B01001_028MA,,B01001_028MA
United States,1,2022,Median Age,US,B01001_028MA,,B01001_028MA
United States,1,2023,Median Age,US,B01001_028MA,,B01001_028MA
United States,1,2018,Median Age,US,B01001_029E,,B01001_029E
United States,1,2019,Median Age,US,B01001_029E,,B01001_029E
United States,1,2020,Median Age,US,B01001_029E,,B01001_029E
United States,1,2021,Median Age,US,B01001_029E,,B01001_029E
United States,1,2022,Median Age,US,B01001_029E,,B01001_029E
United States,1,2023,Median Age,US,B01001_029E,,B01001_029E
United States,1,2018,Median Age,US,B01001_029EA,,B01001_029EA
United States,1,2019,Median Age,US,B01001_029EA,,B01001_029EA
United States,1,2020,Median Age,US,B01001_029EA,,B01001_029EA
United States,1,2021,Median Age,US,B01001_029EA,,B01001_029EA
United States,1,2022,Median Age,US,B01001_029EA,,B01001_029EA
United States,1,2023,Median Age,US,B01001_029EA,,B01001_029EA
United States,1,2018,Median Age,US,B01001_029M,,B01001_029M
United States,1,2019,Median Age,US,B01001_029M,,B01001_029M
United States,1,2020,Median Age,US,B01001_029M,,B01001_029M
United States,1,2021,Median Age,US,B01001_029M,,B01001_029M
United States,1,2022,Median Age,US,B01001_029M,,B01001_029M
United States,1,2023,Median Age,US,B01001_029M,,B01001_029M
United States,1,2018,Median Age,US,B01001_029MA,,B01001_029MA
United States,1,2019,Median Age,US,B01001_029MA,,B01001_029MA
United States,1,2020,Median Age,US,B01001_029MA,,B01001_029MA
United States,1,2021,Median Age,US,B01001_029MA,,B01001_029MA
United States,1,2022,Median Age,US,B01001_029MA,,B01001_029MA
United States,1,2023,Median Age,US,B01001_029MA,,B01001_029MA
United States,1,2018,Median Age,US,B01001_030E,,B01001_030E
United States,1,2019,Median Age,US,B01001_030E,,B01001_030E
United States,1,2020,Median Age,US,B01001_030E,,B01001_030E
United States,1,2021,Median Age,US,B01001_030E,,B01001_030E
United States,1,2022,Median Age,US,B01001_030E,,B01001_030E
United States,1,2023,Median Age,US,B01001_030E,,B01001_030E
United States,1,2018,Median Age,US,B01001_030EA,,B01001_030EA
United States,1,2019,Median Age,US,B01001_030EA,,B01001_030EA
United States,1,2020,Median Age,US,B01001_030EA,,B01001_030EA
United States,1,2021,Median Age,US,B01001_030EA,,B01001_030EA
United States,1,2022,Median Age,US,B01001_030EA,,B01001_030EA
United States,1,2023,Median Age,US,B01001_030EA,,B01001_030EA
United States,1,2018,Median Age,US,B01001_030M,,B01001_030M
United States,1,2019,Median Age,US,B01001_030M,,B01001_030M
United States,1,2020,Median Age,US,B01001_030M,,B01001_030M
United States,1,2021,Median Age,US,B01001_030M,,B01001_030M
United States,1,2022,Median Age,US,B01001_030M,,B01001_030M
United States,1,2023,Median Age,US,B01001_030M,,B01001_030M
United States,1,2018,Median Age,US,B01001_030MA,,B01001_030MA
United States,1,2019,Median Age,US,B01001_030MA,,B01001_030MA
United States,1,2020,Median Age,US,B01001_030MA,,B01001_030MA
United States,1,2021,Median Age,US,B01001_030MA,,B01001_030MA
United States,1,2022,Median Age,US,B01001_030MA,,B01001_030MA
United States,1,2023,Median Age,US,B01001_030MA,,B01001_030MA
United States,1,2018,Median Age,US,B01001_031E,,B01001_031E
United States,1,2019,Median Age,US,B01001_031E,,B01001_031E
United States,1,2020,Median Age,US,B01001_031E,,B01001_031E
United States,1,2021,Median Age,US,B01001_031E,,B01001_031E
United States,1,2022,Median Age,US,B01001_031E,,B01001_031E
United States,1,2023,Median Age,US,B01001_031E,,B01001_031E
United States,1,2018,Median Age,US,B01001_031EA,,B01001_031EA
United States,1,2019,Median Age,US,B01001_031EA,,B01001_031EA
United States,1,2020,Median Age,US,B01001_031EA,,B01001_031EA
United States,1,2021,Median Age,US,B01001_031EA,,B01001_031EA
United States,1,2022,Median Age,US,B01001_031EA,,B01001_031EA
United States,1,2023,Median Age,US,B01001_031EA,,B01001_031EA
United States,1,2018,Median Age,US,B01001_031M,,B01001_031M
United States,1,2019,Median Age,US,B01001_031M,,B01001_031M
United States,1,2020,Median Age,US,B01001_031M,,B01001_031M
United States,1,2021,Median Age,US,B01001_031M,,B01001_031M
United States,1,2022,Median Age,US,B01001_031M,,B01001_031M
United States,1,2023,Median Age,US,B01001_031M,,B01001_031M
United States,1,2018,Median Age,US,B01001_031MA,,B01001_031MA
United States,1,2019,Median Age,US,B01001_031MA,,B01001_031MA
United States,1,2020,Median Age,US,B01001_031MA,,B01001_031MA
United States,1,2021,Median Age,US,B01001_031MA,,B01001_031MA
United States,1,2022,Median Age,US,B01001_031MA,,B01001_031MA
United States,1,2023,Median Age,US,B01001_031MA,,B01001_031MA
United States,1,2018,Median Age,US,B01001_032E,,B01001_032E
United States,1,2019,Median Age,US,B01001_032E,,B01001_032E
United States,1,2020,Median Age,US,B01001_032E,,B01001_032E
United States,1,2021,Median Age,US,B01001_032E,,B01001_032E
United States,1,2022,Median Age,US,B01001_032E,,B01001_032E
United States,1,2023,Median Age,US,B01001_032E,,B01001_032E
United States,1,2018,Median Age,US,B01001_032EA,,B01001_032EA
United States,1,2019,Median Age,US,B01001_032EA,,B01001_032EA
United States,1,2020,Median Age,US,B01001_032EA,,B01001_032EA
United States,1,2021,Median Age,US,B01001_032EA,,B01001_032EA
United States,1,2022,Median Age,US,B01001_032EA,,B01001_032EA
United States,1,2023,Median Age,US,B01001_032EA,,B01001_032EA
United States,1,2018,Median Age,US,B01001_032M,,B01001_032M
United States,1,2019,Median Age,US,B01001_032M,,B01001_032M
United States,1,2020,Median Age,US,B01001_032M,,B01001_032M
United States,1,2021,Median Age,US,B01001_032M,,B01001_032M
United States,1,2022,Median Age,US,B01001_032M,,B01001_032M
United States,1,2023,Median Age,US,B01001_032M,,B01001_032M
United States,1,2018,Median Age,US,B01001_032MA,,B01001_032MA
United States,1,2019,Median Age,US,B01001_032MA,,B01001_032MA
United States,1,2020,Median Age,US,B01001_032MA,,B01001_032MA
United States,1,2021,Median Age,US,B01001_032MA,,B01001_032MA
United States,1,2022,Median Age,US,B01001_032MA,,B01001_032MA
United States,1,2023,Median Age,US,B01001_032MA,,B01001_032MA
United States,1,2018,Median Age,US,B01001_033E,,B01001_033E
United States,1,2019,Median Age,US,B01001_033E,,B01001_033E
United States,1,2020,Median Age,US,B01001_033E,,B01001_033E
United States,1,2021,Median Age,US,B01001_033E,,B01001_033E
United States,1,2022,Median Age,US,B01001_033E,,B01001_033E
United States,1,2023,Median Age,US,B01001_033E,,B01001_033E
United States,1,2018,Median Age,US,B01001_033EA,,B01001_033EA
United States,1,2019,Median Age,US,B01001_033EA,,B01001_033EA
United States,1,2020,Median Age,US,B01001_033EA,,B01001_033EA
United States,1,2021,Median Age,US,B01001_033EA,,B01001_033EA
United States,1,2022,Median Age,US,B01001_033EA,,B01001_033EA
United States,1,2023,Median Age,US,B01001_033EA,,B01001_033EA
United States,1,2018,Median Age,US,B01001_033M,,B01001_033M
United States,1,2019,Median Age,US,B01001_033M,,B01001_033M
United States,1,2020,Median Age,US,B01001_033M,,B01001_033M
United States,1,2021,Median Age,US,B01001_033M,,B01001_033M
United States,1,2022,Median Age,US,B01001_033M,,B01001_033M
United States,1,2023,Median Age,US,B01001_033M,,B01001_033M
United States,1,2018,Median Age,US,B01001_033MA,,B01001_033MA
United States,1,2019,Median Age,US,B01001_033MA,,B01001_033MA
United States,1,2020,Median Age,US,B01001_033MA,,B01001_033MA
United States,1,2021,Median Age,US,B01001_033MA,,B01001_033MA
United States,1,2022,Median Age,US,B01001_033MA,,B01001_033MA
United States,1,2023,Median Age,US,B01001_033MA,,B01001_033MA
United States,1,2018,Median Age,US,B01001_034E,,B01001_034E
United States,1,2019,Median Age,US,B01001_034E,,B01001_034E
United States,1,2020,Median Age,US,B01001_034E,,B01001_034E
United States,1,2021,Median Age,US,B01001_034E,,B01001_034E
United States,1,2022,Median Age,US,B01001_034E,,B01001_034E
United States,1,2023,Median Age,US,B01001_034E,,B01001_034E
United States,1,2018,Median Age,US,B01001_034EA,,B01001_034EA
United States,1,2019,Median Age,US,B01001_034EA,,B01001_034EA
United States,1,2020,Median Age,US,B01001_034EA,,B01001_034EA
United States,1,2021,Median Age,US,B01001_034EA,,B01001_034EA
United States,1,2022,Median Age,US,B01001_034EA,,B01001_034EA
United States,1,2023,Median Age,US,B01001_034EA,,B01001_034EA
United States,1,2018,Median Age,US,B01001_034M,,B01001_034M
United States,1,2019,Median Age,US,B01001_034M,,B01001_034M
United States,1,2020,Median Age,US,B01001_034M,,B01001_034M
United States,1,2021,Median Age,US,B01001_034M,,B01001_034M
United States,1,2022,Median Age,US,B01001_034M,,B01001_034M
United States,1,2023,Median Age,US,B01001_034M,,B01001_034M
United States,1,2018,Median Age,US,B01001_034MA,,B01001_034MA
United States,1,2019,Median Age,US,B01001_034MA,,B01001_034MA
United States,1,2020,Median Age,US,B01001_034MA,,B01001_034MA
United States,1,2021,Median Age,US,B01001_034MA,,B01001_034MA
United States,1,2022,Median Age,US,B01001_034MA,,B01001_034MA
United States,1,2023,Median Age,US,B01001_034MA,,B01001_034MA
United States,1,2018,Median Age,US,B01001_035E,,B01001_035E
United States,1,2019,Median Age,US,B01001_035E,,B01001_035E
United States,1,2020,Median Age,US,B01001_035E,,B01001_035E
United States,1,2021,Median Age,US,B01001_035E,,B01001_035E
United States,1,2022,Median Age,US,B01001_035E,,B01001_035E
United States,1,2023,Median Age,US,B01001_035E,,B01001_035E
United States,1,2018,Median Age,US,B01001_035EA,,B01001_035EA
United States,1,2019,Median Age,US,B01001_035EA,,B01001_035EA
United States,1,2020,Median Age,US,B01001_035EA,,B01001_035EA
United States,1,2021,Median Age,US,B01001_035EA,,B01001_035EA
United States,1,2022,Median Age,US,B01001_035EA,,B01001_035EA
United States,1,2023,Median Age,US,B01001_035EA,,B01001_035EA
United States,1,2018,Median Age,US,B01001_035M,,B01001_035M
United States,1,2019,Median Age,US,B01001_035M,,B01001_035M
United States,1,2020,Median Age,US,B01001_035M,,B01001_035M
United States,1,2021,Median Age,US,B01001_035M,,B01001_035M
United States,1,2022,Median Age,US,B01001_035M,,B01001_035M
United States,1,2023,Median Age,US,B01001_035M,,B01001_035M
United States,1,2018,Median Age,US,B01001_035MA,,B01001_035MA
United States,1,2019,Median Age,US,B01001_035MA,,B01001_035MA
United States,1,2020,Median Age,US,B01001_035MA,,B01001_035MA
United States,1,2021,Median Age,US,B01001_035MA,,B01001_035MA
United States,1,2022,Median Age,US,B01001_035MA,,B01001_035MA
United States,1,2023,Median Age,US,B01001_035MA,,B01001_035MA
United States,1,2018,Median Age,US,B01001_036E,,B01001_036E
United States,1,2019,Median Age,US,B01001_036E,,B01001_036E
United States,1,2020,Median Age,US,B01001_036E,,B01001_036E
United States,1,2021,Median Age,US,B01001_036E,,B01001_036E
United States,1,2022,Median Age,US,B01001_036E,,B01001_036E
United States,1,2023,Median Age,US,B01001_036E,,B01001_036E
United States,1,2018,Median Age,US,B01001_036EA,,B01001_036EA
United States,1,2019,Median Age,US,B01001_036EA,,B01001_036EA
United States,1,2020,Median Age,US,B01001_036EA,,B01001_036EA
United States,1,2021,Median Age,US,B01001_036EA,,B01001_036EA
United States,1,2022,Median Age,US,B01001_036EA,,B01001_036EA
United States,1,2023,Median Age,US,B01001_036EA,,B01001_036EA
United States,1,2018,Median Age,US,B01001_036M,,B01001_036M
United States,1,2019,Median Age,US,B01001_036M,,B01001_036M
United States,1,2020,Median Age,US,B01001_036M,,B01001_036M
United States,1,2021,Median Age,US,B01001_036M,,B01001_036M
United States,1,2022,Median Age,US,B01001_036M,,B01001_036M
United States,1,2023,Median Age,US,B01001_036M,,B01001_036M
United States,1,2018,Median Age,US,B01001_036MA,,B01001_036MA
United States,1,2019,Median Age,US,B01001_036MA,,B01001_036MA
United States,1,2020,Median Age,US,B01001_036MA,,B01001_036MA
United States,1,2021,Median Age,US,B01001_036MA,,B01001_036MA
United States,1,2022,Median Age,US,B01001_036MA,,B01001_036MA
United States,1,2023,Median Age,US,B01001_036MA,,B01001_036MA
United States,1,2018,Median Age,US,B01001_037E,,B01001_037E
United States,1,2019,Median Age,US,B01001_037E,,B01001_037E
United States,1,2020,Median Age,US,B01001_037E,,B01001_037E
United States,1,2021,Median Age,US,B01001_037E,,B01001_037E
United States,1,2022,Median Age,US,B01001_037E,,B01001_037E
United States,1,2023,Median Age,US,B01001_037E,,B01001_037E
United States,1,2018,Median Age,US,B01001_037EA,,B01001_037EA
United States,1,2019,Median Age,US,B01001_037EA,,B01001_037EA
United States,1,2020,Median Age,US,B01001_037EA,,B01001_037EA
United States,1,2021,Median Age,US,B01001_037EA,,B01001_037EA
United States,1,2022,Median Age,US,B01001_037EA,,B01001_037EA
United States,1,2023,Median Age,US,B01001_037EA,,B01001_037EA
United States,1,2018,Median Age,US,B01001_037M,,B01001_037M
United States,1,2019,Median Age,US,B01001_037M,,B01001_037M
United States,1,2020,Median Age,US,B01001_037M,,B01001_037M
United States,1,2021,Median Age,US,B01001_037M,,B01001_037M
United States,1,2022,Median Age,US,B01001_037M,,B01001_037M
United States,1,2023,Median Age,US,B01001_037M,,B01001_037M
United States,1,2018,Median Age,US,B01001_037MA,,B01001_037MA
United States,1,2019,Median Age,US,B01001_037MA,,B01001_037MA
United States,1,2020,Median Age,US,B01001_037MA,,B01001_037MA
United States,1,2021,Median Age,US,B01001_037MA,,B01001_037MA
United States,1,2022,Median Age,US,B01001_037MA,,B01001_037MA
United States,1,2023,Median Age,US,B01001_037MA,,B01001_037MA
